dest,origin,1980,1990,2000,2010,2017
QAT,BIH,,,,,0
ROU,BIH,,,5,0,0
RUS,BIH,,,,,0
SRB,BIH,,,189959,21047,8764
SVK,BIH,,,35,1,36
SVN,BIH,,,2804,142,8
SWE,BIH,,,52891,2341,160
TUN,BIH,,,2,,
TUR,BIH,,,634,,
UKR,BIH,,,5,1,0
USA,BIH,,,106410,273,101
UZB,BIH,,,0,,
ZAF,BIH,,,16,27,
,BIH,,,,,
ARE,BLR,,,,102,160
ARG,BLR,,,,1,0
AUS,BLR,,,5,16,7
AUT,BLR,,,,96,82
BEL,BLR,,,8,76,41
BGR,BLR,,,0,2,0
BLR,BLR,,,,0,
BRA,BLR,,,,,0
BRB,BLR,,,,,0
CAN,BLR,,,36,327,95
CHE,BLR,,,0,29,43
CHL,BLR,,,,,0
CIV,BLR,,,,,0
CRI,BLR,,,,8,0
CYP,BLR,,,44,267,364
DEU,BLR,,,0,1842,179
DNK,BLR,,,25,26,0
ECU,BLR,,,,1,0
ESP,BLR,,,13,31,15
EST,BLR,,,,3,7
FIN,BLR,,,5,39,13
FRA,BLR,,,54,441,514
GEO,BLR,,,,,0
GRC,BLR,,,,0,5
HRV,BLR,,,,,0
HUN,BLR,,,1,2,
IRL,BLR,,,,60,43
ISL,BLR,,,1,,0
ISR,BLR,,,,,0
ITA,BLR,,,1,16,34
JOR,BLR,,,,,0
LIE,BLR,,,,0,0
LTU,BLR,,,0,11,35
LUX,BLR,,,,0,7
LVA,BLR,,,,7,7
MLT,BLR,,,,0,9
MNE,BLR,,,,1,0
NLD,BLR,,,14,109,61
NOR,BLR,,,7,62,6
NZL,BLR,,,,3,0
PAN,BLR,,,,7,7
PER,BLR,,,,1,0
POL,BLR,,,14,177,187
PRT,BLR,,,,13,17
QAT,BLR,,,,,0
ROU,BLR,,,,1,0
RUS,BLR,,,,1,0
SVK,BLR,,,0,,
SVN,BLR,,,0,0,
SWE,BLR,,,45,209,134
UKR,BLR,,,,21,26
URY,BLR,,,1,1,0
USA,BLR,,,2245,1734,1537
YEM,BLR,,,,0,
,BLR,,,,,
ARE,BLZ,,,,,0
BRA,BLZ,,,,,0
CAN,BLZ,,,0,5,16
CHE,BLZ,,,4,,
DEU,BLZ,,,,1,0
DNK,BLZ,,,1,,
GTM,BLZ,,,,,0
MEX,BLZ,,,,1,0
SLV,BLZ,,,0,,
USA,BLZ,,,7,16,43
,BLZ,,,,,
CAN,BMU,,,1,0,
,BLZ,,,,,
ARE,BOL,,1,,15,15
ARG,BOL,,,0,3,0
AUS,BOL,,,0,,
AUT,BOL,,,,15,11
BEL,BOL,,,7,4,0
BRA,BOL,,,,119,153
CAN,BOL,,,28,165,50
CHE,BOL,,,7,11,0
CHL,BOL,,,,0,0
COL,BOL,,,,1,0
CRI,BOL,,,,8,0
DEU,BOL,,,,28,8
DNK,BOL,,26,,,
ECU,BOL,,,,0,0
ESP,BOL,,,,3,9
FIN,BOL,,,,15,0
FRA,BOL,,,31,37,36
GRC,BOL,,,,,0
GTM,BOL,,,,,0
IRL,BOL,,,,0,7
ITA,BOL,,1,,5,13
MEX,BOL,,,4,1,0
NOR,BOL,,,4,0,
NZL,BOL,,,,1,0
PAN,BOL,,,,0,0
PER,BOL,170,,,2,9
PRY,BOL,,,,0,17
SWE,BOL,,703,56,49,64
URY,BOL,,,,0,0
USA,BOL,,,38,108,113
VEN,BOL,,,,0,
,BOL,,,,,
ARE,BRA,,,,8,13
ARG,BOL,,,,,0
AUS,BOL,,,15,8,0
AUT,BOL,,,,1,0
BEL,BOL,,,2,,0
CAN,BOL,,,32,168,64
CHE,BOL,,,1,7,14
CRI,BOL,,,,,0
DEU,BOL,,,,143,32
DNK,BOL,,4,0,0,0
ECU,BOL,,,,0,0
ESP,BOL,,,,0,0
FIN,BOL,,,,0,0
FRA,BOL,,,,8,12
GRC,BOL,,,,0,0
HUN,BOL,,,,0,
IRL,BOL,,,,4,0
ISR,BOL,,,,,0
ITA,BOL,5,,,11,100
JOR,BOL,,,,,0
MEX,BOL,,,,1,0
MLT,BOL,,,,,0
MWI,BOL,,,,,0
NLD,BOL,,,0,4,0
NZL,BOL,,,,1,0
PAN,BOL,,,,,0
PER,BOL,,,,0,0
QAT,BOL,,,,,0
SWE,BOL,,10,1,1,8
URY,BOL,,,,0,0
USA,BOL,,,173,629,593
,BOL,,,,,
ARE,BRB,,,,,0
BRA,BRB,,,,,0
CAN,BRB,,,5,29,167
DEU,BRB,,,,2,0
IRL,BRB,,,,,0
NLD,BRB,,,0,,
SWE,BRB,,,1,,0
USA,BRB,,,2,1,0
,BOL,,,,,
AUS,BRN,,,,0,0
BRN,BRN,,,,0,
CHE,BRN,,,,,0
NOR,BRN,,,,1,
USA,BRN,,,,,0
,BOL,,,,,
ARE,BTN,,,,68,86
AUS,BTN,,,2,2,0
AUT,BTN,,,,1,0
BEL,BTN,,,4,2,0
BRA,BTN,,,,7,30
CAN,BTN,,,6,18,7
CHE,BTN,,,1,1,0
DEU,BTN,,,0,83,21
DNK,BTN,,,5,5,0
ESP,BTN,,,1,2,0
FRA,BTN,,,,52,117
GRC,BTN,,,,,0
IRL,BTN,,,,12,10
ITA,BTN,,,,1,0
LUX,BTN,,,,0,0
MYS,BTN,,,,3,0
NLD,BTN,,,15,155,185
NOR,BTN,,,4,13,0
NPL,BTN,,,108897,74536,7422
POL,BTN,,,4,1,0
SWE,BTN,,,4,9,8
USA,BTN,,,2,99,43
,BOL,,,,,
ARE,BWA,,,,8,19
ARG,BWA,,,,0,
AUS,BWA,,,,,0
CAN,BWA,,,3,38,255
CYP,BWA,,,,,0
DEU,BWA,,,,3,5
DNK,BWA,,3,,,
ECU,BWA,,,,0,
FRA,BWA,,,,,0
GRC,BWA,,,,0,0
IRL,BWA,,,,0,0
ISR,BWA,,,,,0
ITA,BWA,,,,,0
NLD,BWA,,,,0,0
SDN,BWA,,,0,,
SWE,BWA,,,,0,0
USA,BWA,,,0,4,0
ZMB,BWA,,,0,,
ZWE,BWA,,,,,0
,BOL,,,,,
ARE,CAN,,,,1,9
AUS,CAN,,,2,1,0
AUT,CAN,,,,0,0
BLR,CAN,,,,,0
BRA,CAN,,,,,0
CHE,CAN,,,,,0
CRI,CAN,,,,,0
DEU,CAN,,,,46,24
ECU,CAN,,,,0,0
GRC,CAN,,,,,0
GTM,CAN,,,,,0
ITA,CAN,,,,,0
MEX,CAN,,,,,0
MLT,CAN,,,,,0
PER,CAN,,,,,0
PHL,CAN,,,,,0
POL,CAN,,,,,0
SWE,CAN,,,4,1,0
UGA,CAN,,,,1,
USA,CAN,,,20,40,42
,BOL,,,,,
ARG,CHE,,,,,0
AUS,CHE,,,,1,
BRA,CHE,,,,,0
CAN,CHE,,,69,10,0
CHE,CHE,,,,0,
DEU,CHE,,,,3,0
IRL,CHE,,,,5,
NLD,CHE,,,1,,0
USA,CHE,,,0,,0
,BOL,,,,,
ARE,CHL,,12,,,0
ARG,CHL,,,10,336,33
AUS,CHL,,,7,1,0
AUT,CHL,,,11,,
BEL,CHL,,,84,59,48
BOL,CHL,,,,8,8
BRA,CHL,,,,21,21
CAN,CHL,,,224,162,52
CHE,CHL,,,58,15,12
COL,CHL,,80,30,,
CRI,CHL,,,,,0
CUB,CHL,,,11,,
DEU,CHL,,,0,423,178
DNK,CHL,,56,11,0,0
ECU,CHL,,200,5,5,0
ESP,CHL,,,2,0,0
FRA,CHL,,,160,,67
GRC,CHL,,,,1,0
IRL,CHL,,,,0,
ITA,CHL,375,94,,3,8
MEX,CHL,,,18,2,0
MOZ,CHL,,160,,,
NLD,CHL,,,37,2,
NOR,CHL,,,13,1,
NZL,CHL,,,,6,0
ROU,CHL,1000,,,,
SRB,CHL,130,,0,,
SWE,CHL,,13575,162,42,19
TUR,CHL,,,,,0
URY,CHL,,,,1,0
USA,CHL,,1,17,82,27
VEN,CHL,,370,,,10
,BOL,,,,,
MAR,CHN,,,8,1,0
ALB,CHN,,,,6,12
ARE,CHN,,97,860,2242,1571
ARG,CHN,,,,,0
ARM,CHN,,,,0,
AUS,CHN,,,475,2201,2543
AUT,CHN,,,37,225,559
BEL,CHN,,,52,441,1197
BGR,CHN,,,,0,0
BHS,CHN,,,,,0
BIH,CHN,,,,0,
BLR,CHN,,,0,,
BRA,CHN,,,0,0,0
CAN,CHN,,,1903,16451,7180
CHE,CHN,,,142,1400,2973
COL,CHN,,,5,1,0
CRI,CHN,,,,1,
CYP,CHN,,,0,13,13
DEU,CHN,,,0,3752,1588
DMA,CHN,,,1,,
DNK,CHN,,61,209,65,17
ECU,CHN,,,,13,12
EGY,CHN,,,,1,0
ESP,CHN,,,19,12,21
FIN,CHN,,,37,55,90
FRA,CHN,,,615,1002,4541
GIN,CHN,,,5,,
GRC,CHN,,,0,5,56
GTM,CHN,,,3,1,
HUN,CHN,,,2,20,5
IDN,CHN,,,,3,9
IND,CHN,,,92343,100003,108008
IRL,CHN,,,1,100,54
ISL,CHN,,,,2,0
ISR,CHN,,,2,,0
ITA,CHN,24,8,9,69,166
JOR,CHN,,,0,,
JPN,CHN,,,28,69,69
KAZ,CHN,,,27,19,6
KGZ,CHN,,,,3,0
KHM,CHN,,,8,,
LIE,CHN,,,,1,27
LUX,CHN,,,,,0
MEX,CHN,,,3,5,5
MLT,CHN,,,,3,15
MNG,CHN,,,,12,0
MOZ,CHN,,,0,,
MYS,CHN,,,0,54,15
NLD,CHN,,,2618,938,1153
NOR,CHN,,,54,407,607
NPL,CHN,,0,7,,
NZL,CHN,,,11,130,153
PAK,CHN,,,1,0,0
PER,CHN,,,1,2,0
PHL,CHN,,,1,0,0
POL,CHN,,,,7,18
PRT,CHN,,,2,,
QAT,CHN,,,1,17,39
ROU,CHN,,,,4,0
RUS,CHN,,,,5,0
RWA,CHN,,,0,,
SAU,CHN,,,,14,14
SGP,CHN,,,,2,0
SLV,CHN,,,,,0
SRB,CHN,,,,,0
SVK,CHN,,,,3,5
SVN,CHN,,,0,,
SWE,CHN,,235,280,148,282
THA,CHN,,,46,61,179
TUR,CHN,,,11,5,13
UKR,CHN,,,,3,0
URY,CHN,,,,0,
USA,CHN,,1025,11148,54599,74476
VEN,CHN,,,,5,
YEM,CHN,,,,1,0
ZAF,CHN,,,0,,0
,BOL,,,,,
MAR,CIV,,,,272,311
AGO,CIV,,,,211,510
ARE,CIV,,,375,595,220
ARG,CIV,,,0,22,20
ARM,CIV,,,,1,6
AUS,CIV,,,,7,5
AUT,CIV,,,3,28,70
AZE,CIV,,,,,0
BEL,CIV,,,28,185,153
BEN,CIV,,,1,57,162
BFA,CIV,,,1,21,0
BGD,CIV,,,,,0
BGR,CIV,,,0,2,0
BOL,CIV,,,,,0
BRA,CIV,,,,16,48
CAN,CIV,,,102,421,253
CHE,CIV,,,1,117,169
CHN,CIV,,,,2,0
CIV,CIV,,,,0,0
CMR,CIV,,,,58,68
COG,CIV,,,,5,0
CRI,CIV,,,,,0
CYM,CIV,,,,20,9
CYP,CIV,,,0,1,0
CZE,CIV,,,,2,7
DEU,CIV,,,0,493,339
DNK,CIV,,,4,2,14
DZA,CIV,,,,20,39
ECU,CIV,,,,1,0
EGY,CIV,,,,149,113
ESP,CIV,,,12,164,193
EST,CIV,,,,,0
ETH,CIV,,,,,0
FIN,CIV,,,1,8,13
FRA,CIV,,,,1920,3263
GAB,CIV,,,0,4,0
GEO,CIV,,,,0,0
GHA,CIV,,,,55,6687
GIN,CIV,,,,4073,4539
GMB,CIV,,,,130,188
GNB,CIV,,,,53,15
GRC,CIV,,,,7,68
HUN,CIV,,,0,18,15
IDN,CIV,,,,1,0
IND,CIV,,,,2,5
IRL,CIV,,,,63,19
ISL,CIV,,,,,0
ISR,CIV,,,,168,0
ITA,CIV,,1,5,2973,6412
KEN,CIV,,,,2,0
KHM,CIV,,,0,,
LBN,CIV,,,,,0
LBR,CIV,,,,24536,11063
LBY,CIV,,,,6,0
LTU,CIV,,,,,0
LUX,CIV,,,,0,6
LVA,CIV,,,,,0
MDG,CIV,,,,,0
MEX,CIV,,,,2,0
MLI,CIV,,,,2033,614
MLT,CIV,,,,26,10
MOZ,CIV,,,,0,0
MRT,CIV,,,,339,269
MWI,CIV,,,,,0
MYS,CIV,,,,3,0
NAM,CIV,,,,0,
NER,CIV,,,0,23,51
NGA,CIV,,,,36,122
NLD,CIV,,,17,600,314
NOR,CIV,,,1,26,23
PAN,CIV,,,,,0
PER,CIV,,,,0,0
PHL,CIV,,,,,18
POL,CIV,,,,1,
PRT,CIV,,,,6,33
QAT,CIV,,,,13,30
ROU,CIV,,,,3,0
RUS,CIV,,,,,0
SDN,CIV,,,,0,
SEN,CIV,,,0,58,39
SLE,CIV,,,,16,17
SRB,CIV,,,,0,
SUR,CIV,,,,,0
SVK,CIV,,,,3,0
SVN,CIV,,,0,,
SWE,CIV,,1,33,46,61
SWZ,CIV,,,,,0
TCD,CIV,,,,3,0
TGO,CIV,,,,66,1991
THA,CIV,,,,15,16
TLS,CIV,,,,1,
TTO,CIV,,,,2,0
TUN,CIV,,,,15,0
TUR,CIV,,,,3,15
UGA,CIV,,,,0,
UKR,CIV,,,,3,0
URY,CIV,,,,2,0
USA,CIV,,,189,1512,1263
VEN,CIV,,,,1,0
YEM,CIV,,,,,0
ZAF,CIV,,,0,10,41
ZWE,CIV,,,,,10
,BOL,,,,,
MAR,CMR,,,3,8,79
AGO,CMR,,,0,0,0
ARE,CMR,,,25,904,534
ARG,CMR,,,,7,6
ARM,CMR,,,,,0
AUS,CMR,,,2,51,42
AUT,CMR,,,20,199,233
BDI,CMR,,,,0,
BEL,CMR,,,56,266,404
BEN,CMR,,,51,12,0
BFA,CMR,,,14,8,6
BGR,CMR,,,3,5,0
BIH,CMR,,,,0,0
BLR,CMR,,,0,,
BOL,CMR,,,,1,0
BRA,CMR,,,7,6,56
CAN,CMR,,,139,746,1039
CHE,CMR,,,11,155,188
CHL,CMR,,,,1,0
CHN,CMR,,,,0,0
CIV,CMR,,,4,0,0
CMR,CMR,,,,,0
COG,CMR,,100,,1,0
COL,CMR,,,,,0
CRI,CMR,,,,,0
CYM,CMR,,,9,2,0
CYP,CMR,,,0,13,38
CZE,CMR,,,,3,0
DEU,CMR,,,0,1236,594
DJI,CMR,,,,,0
DNK,CMR,,,9,11,6
DZA,CMR,,,5,6,16
ECU,CMR,,,,2,0
EGY,CMR,,,0,1,5
ESP,CMR,,,28,14,47
ETH,CMR,,,,0,0
FIN,CMR,,,1,51,90
FRA,CMR,,,94,655,1041
GAB,CMR,,,1,1,0
GEO,CMR,,,,0,0
GHA,CMR,,,6,3,6
GIN,CMR,,,3,1,0
GMB,CMR,,,,1,
GNB,CMR,,,,0,
GRC,CMR,,,,4,151
HKG,CMR,,,,,0
HRV,CMR,,,0,,0
HTI,CMR,,,,,0
HUN,CMR,,,57,46,35
IDN,CMR,,,,0,0
IND,CMR,,,,,0
IRL,CMR,,,2,171,85
ISL,CMR,,,,,0
ISR,CMR,,,,0,0
ITA,CMR,,,27,514,1348
JOR,CMR,,,,,0
JPN,CMR,,,,0,17
KEN,CMR,,,,1,0
LBN,CMR,,,,,0
LBR,CMR,,,,,0
LBY,CMR,,,,1,0
LTU,CMR,,,,5,5
LUX,CMR,,,,0,12
LVA,CMR,,,,0,0
MEX,CMR,,,,10,18
MLI,CMR,,,19,20,
MLT,CMR,,,,0,9
MOZ,CMR,,,0,,
MRT,CMR,,,,3,0
MYS,CMR,,,,2,0
NAM,CMR,,,0,2,6
NER,CMR,,,3,4,0
NGA,CMR,,,4,1998,95
NLD,CMR,,,35,213,80
NOR,CMR,,,14,34,26
NRU,CMR,,,,,0
NZL,CMR,,,,4,0
PAN,CMR,,,3,5,8
PER,CMR,,,,,0
PHL,CMR,,,,,0
POL,CMR,,,11,8,10
PRT,CMR,,,,3,13
QAT,CMR,,,0,6,18
ROU,CMR,,,,13,24
RUS,CMR,,,,,0
SDN,CMR,,,,0,7
SEN,CMR,,,8,11,12
SOM,CMR,,,,,0
SRB,CMR,,,,2,0
SSD,CMR,,,,,0
SUR,CMR,,,,,0
SVK,CMR,,,,3,7
SVN,CMR,,,0,3,0
SWE,CMR,,,11,58,152
SWZ,CMR,,,,,0
TCD,CMR,,,,5,11
TGO,CMR,,,,0,0
THA,CMR,,,,0,0
TTO,CMR,,,,1,
TUN,CMR,,,,,0
TUR,CMR,,,,0,11
UGA,CMR,,,,2,
UKR,CMR,,,1,1,0
URY,CMR,,,,6,8
USA,CMR,,,1376,7300,3992
ZAF,CMR,,,0,134,392
,BOL,,,,,
MAR,COG,,,6,20,16
AGO,COG,,,40,45,0
ARE,COG,,,,933,130
ARG,COG,,,0,9,0
AUS,COG,,,7,19,13
AUT,COG,,,13,102,131
BDI,COG,,,2,,
BEL,COG,,,48,31,31
BEN,COG,,,1238,271,0
BFA,COG,,,96,98,26
BGR,COG,,,15,26,8
BLR,COG,,,0,,
BOL,COG,,,,1,0
BRA,COG,,,1,8,20
CAN,COG,,,1,348,281
CHE,COG,,,33,86,67
CHL,COG,,,,,8
CHN,COG,,,0,1,
CIV,COG,,,453,136,51
CMR,COG,,,43,157,51
COG,COG,,,,,0
COL,COG,,,,2,0
COM,COG,,,3,,
CRI,COG,,,,,0
CUB,COG,,,4,,
CYM,COG,,,209,18,13
CYP,COG,,,0,3,0
CZE,COG,,,5100,762,661
DEU,COG,,,0,608,249
DNK,COG,,,16,4,0
DZA,COG,,,30,6,0
ECU,COG,,,,3,0
EGY,COG,,,0,2,5
ESP,COG,,,18,8,10
ETH,COG,,,,5,0
FIN,COG,,,6,20,10
FRA,COG,,,346,3124,3317
GAB,COG,,,17555,7665,86
GEO,COG,,,,,0
GHA,COG,,,5,11,5
GIN,COG,,,6,12,
GMB,COG,,,0,,9
GNB,COG,,,,21,0
GRC,COG,,,,1,61
HRV,COG,,,,3,0
HTI,COG,,,,,0
HUN,COG,,,13,14,13
IDN,COG,,,0,0,0
IND,COG,,,1,,0
IRL,COG,,,2,47,186
ISR,COG,,,6,,0
ITA,COG,6,,143,608,425
JAM,COG,,,1,,
JOR,COG,,,0,,0
KEN,COG,,,,22,26
LBN,COG,,,,0,0
LBR,COG,,,1,,
LBY,COG,,,,,0
LUX,COG,,,,0,5
MDG,COG,,,2,,0
MEX,COG,,,23,10,19
MLI,COG,,,45,46,24
MLT,COG,,,,,0
MOZ,COG,,,0,18,12
MRT,COG,,,3,20,9
MYS,COG,,,,0,0
NAM,COG,,,0,9,0
NER,COG,,,10,3,0
NGA,COG,,,70,4,0
NIC,COG,,,,0,
NLD,COG,,,158,726,484
NOR,COG,,,22,45,7
NZL,COG,,,1,15,0
PAK,COG,,,0,,
PAN,COG,,,,,0
PER,COG,,,,,0
PHL,COG,,,,,0
POL,COG,,,5,15,6
PRT,COG,,,,,7
PRY,COG,,,,1,0
QAT,COG,,,,0,0
ROU,COG,,,21,36,7
RUS,COG,,,,8,0
RWA,COG,,,0,,
SDN,COG,,,0,,0
SEN,COG,,,19,19,19
SOM,COG,,,,,0
SRB,COG,,,,,0
SVK,COG,,,2,7,0
SVN,COG,,,0,,
SWE,COG,,2,18,52,50
SWZ,COG,,,53,56,0
TCD,COG,,,15,6,9
TGO,COG,,,33,20,27
THA,COG,,,,,0
TUN,COG,,,0,,
TUR,COG,,,0,0,6
UGA,COG,,,,3,
UKR,COG,,,109,30,20
URY,COG,,,,3,0
USA,COG,,,917,2071,1331
VEN,COG,,,,2,0
YEM,COG,,,0,,
ZAF,COG,,,592,2172,5261
ZMB,COG,,,,1,0
ZWE,COG,,,,21,13
,BOL,,,,,
ARE,COK,,,,1,0
AUS,COK,,,,0,
,BOL,,,,,
ABW,COL,,,,0,0
ARE,COL,,93,870,650,40
ARG,COL,,,19,403,544
AUS,COL,,,185,148,116
AUT,COL,,,28,22,0
BEL,COL,,,82,33,33
BGR,COL,,,0,0,
BLZ,COL,,,,,0
BOL,COL,,,3,127,195
BRA,COL,,,15,602,1291
CAN,COL,,,1077,16054,8049
CHE,COL,,,157,310,254
CHL,COL,,,27,884,1117
CHN,COL,,,,0,0
COL,COL,,,0,0,0
CRI,COL,,,515,10214,2340
CUB,COL,,,0,3,
CUW,COL,,,,0,45
CYP,COL,,,,,0
DEU,COL,,,0,253,67
DMA,COL,,,,,0
DNK,COL,,,31,7,0
ECU,COL,,70,1374,120403,46616
ESP,COL,,,345,782,179
FIN,COL,,,,13,0
FRA,COL,,,245,436,488
GTM,COL,,,0,3,8
HND,COL,,,,2,0
HUN,COL,,,,1,0
IDN,COL,,,0,,
IRL,COL,,,,1,
ISL,COL,,,,6,0
ISR,COL,,,2,0,0
ITA,COL,,1,23,426,353
JOR,COL,,,,0,
LVA,COL,,,,0,0
MEX,COL,,,61,233,284
MLT,COL,,,,,0
MOZ,COL,,,,,0
NIC,COL,,,0,6,6
NLD,COL,,,22,307,45
NOR,COL,,,194,29,17
NZL,COL,,,,36,24
PAN,COL,,,711,15432,1660
PER,COL,,,4,307,604
PRT,COL,,,2,63,71
PRY,COL,,,0,31,35
QAT,COL,,,,,0
SLV,COL,,,,3,0
SWE,COL,,311,622,186,30
TCA,COL,,,,,0
TTO,COL,,,,5,14
URY,COL,,,17,82,141
USA,COL,,19,2614,25607,4264
VEN,COL,,,34,201467,122677
,BOL,,,,,
AGO,COM,,,0,,
ARE,COM,,,,,0
BDI,COM,,,,0,
BEN,COM,,,1,,
BFA,COM,,,0,,
BGR,COM,,,,0,
BWA,COM,,,1,,
CAN,COM,,,1,6,0
CHE,COM,,,0,,0
CYP,COM,,,,0,0
DEU,COM,,,,11,0
DNK,COM,,4,,,
EGY,COM,,,,0,0
ESP,COM,,,,,0
FRA,COM,,,,324,575
GIN,COM,,,20,,
GRC,COM,,,,,0
HUN,COM,,,,2,0
IRL,COM,,,,0,
ITA,COM,,,,,0
MLT,COM,,,,0,
MOZ,COM,,,0,,
NER,COM,,,0,,0
NLD,COM,,,0,,
POL,COM,,,,0,
PRT,COM,,,2,18,
ROU,COM,,,,,0
SEN,COM,,,0,,0
SWE,COM,,,,,0
UKR,COM,,,,,0
USA,COM,,,3,7,0
ZAF,COM,,,0,,
CRI,BOL,,,,,
ARG,CRI,,,,6,5
BRA,CRI,,,,,0
CAN,CRI,,,50,320,15
CHL,CRI,,,,,0
DEU,CRI,,,,9,0
DNK,CRI,,,1,,
ECU,CRI,,,,,0
ESP,CRI,,,,,0
FIN,CRI,,,,,0
ITA,CRI,,,,,0
LUX,CRI,,,,,0
MEX,CRI,,,,,0
NIC,CRI,,,,,0
PAN,CRI,,,,0,0
PRY,CRI,,,,,0
SWE,CRI,,,5,,0
USA,CRI,,,1,17,170
CUB,CRI,,,,,
ABW,CRI,,,,,0
AGO,CRI,,,,2,
ARE,CRI,,5,,10,13
ARG,CRI,,,169,338,255
ARM,CRI,,,,1,
AUS,CRI,,,0,6,0
AUT,CRI,,,11,21,14
BEL,CRI,,,41,1,8
BEN,CRI,,,1,,
BGR,CRI,,,0,6,0
BHS,CRI,,,98,27,8
BOL,CRI,,,18,9,9
BRA,CRI,,,88,133,153
CAN,CRI,,,812,1821,836
CHE,CRI,,,57,44,40
CHL,CRI,,,44,18,18
COL,CRI,,,18,58,71
CRI,CRI,700,,971,722,379
CUB,CRI,,,,,0
CUW,CRI,,,,,6
CYM,CRI,,,,1,24
CYP,CRI,,,17,102,228
DEU,CRI,,,0,383,97
DMA,CRI,,,34,0,0
DNK,CRI,,2,17,1,
ECU,CRI,,90,8,244,212
ESP,CRI,500,,747,422,894
ETH,CRI,,,,,0
FIN,CRI,,,56,10,5
FRA,CRI,,,82,120,167
GEO,CRI,,,,0,
GNB,CRI,,,,0,
GRC,CRI,,,,0,0
GTM,CRI,,,9,1,0
GUY,CRI,,,,,0
HND,CRI,,,4,2,
HRV,CRI,,,,,0
HTI,CRI,,,,0,0
HUN,CRI,,,2,61,80
IRL,CRI,,,3,7,22
ISR,CRI,,,0,,
ITA,CRI,3,4,24,88,195
JAM,CRI,,,17,,0
KEN,CRI,,,0,,
KNA,CRI,,,,,0
LTU,CRI,,,,3,0
LVA,CRI,,,,2,0
MEX,CRI,,,31,30,69
MLT,CRI,,,,,0
MNE,CRI,,,,,7
MOZ,CRI,,,0,1,0
MYS,CRI,,,,,0
NIC,CRI,,,,6,15
NLD,CRI,,,7,14,14
NOR,CRI,,,11,5,7
NZL,CRI,,,,4,0
PAN,CRI,,,68,1093,120
PER,CRI,490,,432,593,577
POL,CRI,,,2,7,17
PRT,CRI,,,1,19,6
PRY,CRI,,,5,52,65
ROU,CRI,,,1,1,0
RUS,CRI,,,,6,0
SEN,CRI,,,,0,0
SRB,CRI,,,,1,5
SUR,CRI,,,,,29
SVK,CRI,,,,21,40
SWE,CRI,,2,492,91,60
TCA,CRI,,,,,0
TTO,CRI,,,,1,108
TUR,CRI,,,,1,0
UKR,CRI,,,,2,0
URY,CRI,,,2,6,12
USA,CRI,,12450,15683,859,431
VEN,CRI,,970,0,0,
ZAF,CRI,,,1,,
CUW,BOL,,,,,
CUW,CUW,,,,,0
USA,CUW,,,,,35
CYM,BOL,,,,,
CAN,CYM,,,,,0
USA,CYM,,,,1,6
CYP,BOL,,,,,
ARE,CYP,,11,,3,0
AUS,CYP,,,1,,0
BRA,CYP,,,,,0
CAN,CYP,,,7,1,0
CHE,CYP,,,3,2,
CRI,CYP,,,,4,
DEU,CYP,,,,1,
GNB,CYP,,,,0,
SWE,CYP,,,,,0
USA,CYP,,,0,2,0
DEU,BOL,,,,,
ARE,DEU,,,,1,0
ARG,DEU,,,,,0
AUS,DEU,,,25,1,5
AUT,DEU,,,,0,
BEL,DEU,,,,3,0
BRA,DEU,,,,,0
CAN,DEU,,,1125,80,0
CHE,DEU,,,,2,0
CRI,DEU,,,,1,0
DEU,DEU,,,,0,
DNK,DEU,,,,0,
ECU,DEU,,,,1,0
FRA,DEU,,,,,6
GRC,DEU,,,,,0
HUN,DEU,,,,,0
NLD,DEU,,,0,3,
NOR,DEU,,,,1,
NZL,DEU,,,,0,
PER,DEU,,,,,0
PRY,DEU,,,1,1,0
RUS,DEU,,,,,10
SWE,DEU,,,9,5,5
UKR,DEU,,,,0,
URY,DEU,,,,,0
USA,DEU,,,23,65,40
DJI,BOL,,,,,
AGO,DJI,,,,0,0
ARE,DJI,,5,5,1,0
AUS,DJI,,,6,1,0
BEL,DJI,,,10,68,267
BRA,DJI,,,,,0
CAN,DJI,,,238,275,801
CHE,DJI,,,,2,14
CYP,DJI,,,0,2,0
DEU,DJI,,,,4,24
DNK,DJI,,,,,0
EGY,DJI,,,0,5,0
ESP,DJI,,,,,0
ETH,DJI,,,1560,62,76
FIN,DJI,,,,,0
FRA,DJI,,,38,94,256
GRC,DJI,,,,,0
IND,DJI,,,,,0
ITA,DJI,,,,1,0
KEN,DJI,,,,2,0
KWT,DJI,,,,,0
NLD,DJI,,,3,11,
NOR,DJI,,,1,0,0
POL,DJI,,,,0,0
ROU,DJI,,,,1,
SDN,DJI,,,0,,
SOM,DJI,,,,,0
SWE,DJI,,,10,0,21
THA,DJI,,,,0,
TUR,DJI,,,,,0
USA,DJI,,,39,36,282
YEM,DJI,,,0,,0
ZWE,DJI,,,,1,
DMA,BOL,,,,,
ARE,DMA,,,,,11
AUS,DMA,,,,,0
BRA,DMA,,,,,0
CAN,DMA,,,1,43,5
DEU,DMA,,,,1,
FIN,DMA,,,,,0
FRA,DMA,,,,,0
ITA,DMA,,,,,0
KWT,DMA,,,,0,
TUR,DMA,,,,,0
USA,DMA,,,1,8,10
DNK,BOL,,,,,
AUS,DNK,,,,2,
BRA,DNK,,,,,0
CAN,DNK,,,21,6,0
CMR,DNK,,,,0,
DNK,DNK,,,,0,
LBN,DNK,,,,,0
NLD,DNK,,,0,,
