1980,1990,2000,2010,2017,dest,origin
0,0,0,0,0,ARE,NZL
0,0,0,5,11,ARE,OMN
0,315,1855,4108,7207,ARE,PAK
0,0,0,2,0,ARE,PAN
0,11,10,3,0,ARE,PER
0,0,0,1,18,ARE,PHL
0,248,75,96,0,ARE,POL
0,0,0,0,0,ARE,PRT
0,0,0,0,0,ARE,PRY
0,0,0,2,6,ARE,QAT
0,67,195,412,0,ARE,ROU
0,37,645,1603,484,ARE,RUS
0,2,690,1353,111,ARE,RWA
0,0,0,12,129,ARE,SAU
0,116,2573,3142,8140,ARE,SDN
0,0,0,16,79,ARE,SEN
0,0,0,0,0,ARE,SGP
0,8,1840,2504,292,ARE,SLE
0,46,0,3,81,ARE,SLV
0,1827,27212,23912,4687,ARE,SOM
0,0,0,0,32,ARE,SSD
0,0,0,0,0,ARE,STP
0,0,0,1,0,ARE,SVK
0,0,0,0,0,ARE,SWE
0,0,0,8,57,ARE,SWZ
0,58,15,1,0,ARE,SYC
0,0,0,40,41,ARE,TCD
0,0,25,44,17,ARE,TGO
0,0,0,17,29,ARE,THA
0,0,0,3,12,ARE,TJK
0,0,0,36,11,ARE,TKM
0,0,0,0,0,ARE,TLS
0,0,0,7,64,ARE,TTO
0,0,0,21,39,ARE,TUN
0,2015,7115,6172,864,ARE,TUR
0,0,0,0,0,ARE,TUV
90,1734,3240,1418,1156,ARE,UGA
0,0,230,284,110,ARE,UKR
0,4,0,0,0,ARE,URY
0,0,0,4,42,ARE,USA
0,0,0,28,69,ARE,UZB
0,0,0,0,17,ARE,VCT
0,0,0,8,31,ARE,VEN
0,0,5,987,1015,ARE,VNM
0,5,7,150,453,ARE,YEM
0,119,15,77,168,ARE,ZAF
0,1,0,23,71,ARE,ZMB
0,3,80,14819,8236,ARE,ZWE
0,0,0,2,0,ARG,MAR
0,0,0,0,5,ARG,AFG
0,0,11,14,14,ARG,AGO
0,0,17,27,18,ARG,ALB
0,0,15,122,78,ARG,ARM
0,0,0,0,0,ARG,AZE
0,0,0,6,0,ARG,BDI
0,0,0,0,0,ARG,BEN
0,0,0,0,0,ARG,BFA
0,0,6,9,5,ARG,BGD
0,0,1,2,0,ARG,BGR
0,0,8,6,6,ARG,BIH
0,0,0,1,0,ARG,BLR
0,0,0,3,0,ARG,BOL
0,0,0,0,0,ARG,BOL
0,0,0,0,0,ARG,BWA
0,0,0,0,0,ARG,CHE
0,0,10,336,33,ARG,CHL
0,0,0,0,0,ARG,CHN
0,0,0,22,20,ARG,CIV
0,0,0,7,6,ARG,CMR
0,0,0,9,0,ARG,COG
0,0,19,403,544,ARG,COL
0,0,0,6,5,ARG,CRI
0,0,169,338,255,ARG,CRI
0,0,0,0,0,ARG,DEU
0,0,48,45,30,ARG,DZA
0,0,0,13,17,ARG,ECU
0,0,0,0,0,ARG,EGY
0,0,0,2,0,ARG,ERI
0,0,0,0,0,ARG,ESP
0,0,0,0,0,ARG,EST
0,0,1,5,0,ARG,ETH
0,0,1,5,0,ARG,GEO
0,0,2,27,38,ARG,GHA
0,0,4,6,9,ARG,GIN
0,0,0,1,0,ARG,GMB
0,0,0,18,8,ARG,GNB
0,0,0,0,0,ARG,GNB
0,0,0,0,0,ARG,GNB
0,0,0,1,0,ARG,GTM
0,0,0,0,0,ARG,GUY
0,0,0,0,0,ARG,HND
0,0,0,2,0,ARG,HRV
0,0,6,47,66,ARG,HTI
0,0,1,0,0,ARG,HUN
0,0,13,36,22,ARG,IND
0,0,13,27,22,ARG,IRQ
0,0,0,0,0,ARG,ISR
0,0,0,1,0,ARG,ITA
0,0,0,0,0,ARG,JAM
0,0,0,0,0,ARG,JOR
0,0,81,22,18,ARG,KAZ
0,0,0,1,0,ARG,KEN
0,0,0,3,0,ARG,KGZ
0,0,0,0,0,ARG,KWT
0,0,3,0,0,ARG,LBN
0,0,49,68,44,ARG,LBR
0,0,0,0,0,ARG,LBY
0,0,33,34,37,ARG,LKA
0,0,2,0,0,ARG,LTU
0,0,2,0,0,ARG,LVA
0,0,0,1,0,ARG,MEX
0,0,0,0,9,ARG,MKD
0,0,10,14,9,ARG,MLI
0,0,0,0,0,ARG,MMR
0,0,1,2,0,ARG,MRT
0,0,0,0,0,ARG,MYS
0,0,0,0,0,ARG,NAM
0,0,1,0,0,ARG,NER
0,0,22,51,42,ARG,NGA
0,0,0,2,0,ARG,NIC
0,0,0,0,0,ARG,NPL
0,0,31,41,32,ARG,PAK
0,0,0,0,0,ARG,PAN
0,0,324,585,547,ARG,PER
0,0,0,0,0,ARG,PHL
0,0,2,0,0,ARG,POL
0,0,0,0,0,ARG,PRT
0,0,0,3,8,ARG,PRY
0,0,0,0,0,ARG,QAT
0,0,0,54,51,ARG,ROU
0,0,12,60,65,ARG,RUS
0,0,0,1,0,ARG,RWA
0,0,1,3,0,ARG,SDN
0,0,32,65,42,ARG,SEN
